word,word_cnt_all,word_cnt_sentence,idf
はみ出す,1.0,1.0,9.90598676523643
聞き入っ,2.0,2.0,9.212839584676484
3cm,5.0,5.0,8.296548852802328
VQチェッカー,1.0,1.0,9.90598676523643
録音,68.0,45.0,6.09932427546611
モテ声,1.0,1.0,9.90598676523643
5分間,4.0,4.0,8.519692404116538
滑舌,3.0,3.0,8.80737447656832
上半身,18.0,15.0,7.197936564134219
低音,18.0,13.0,7.341037407774893
へそ,6.0,4.0,8.519692404116538
周波数,89.0,55.0,5.898653580003958
点数,17.0,13.0,7.341037407774893
オト,3.0,3.0,8.80737447656832
ビジヴォ,1.0,1.0,9.90598676523643
発声,9.0,5.0,8.296548852802328
ぱる出版,1.0,1.0,9.90598676523643
鼻声,1.0,1.0,9.90598676523643
丹田,1.0,1.0,9.90598676523643
松嶋菜々子,27.0,17.0,7.072773421180213
一本調子,1.0,1.0,9.90598676523643
澄ん,21.0,19.0,6.961547786069989
ボイストレーナー,1.0,1.0,9.90598676523643
聞き取り,22.0,15.0,7.197936564134219
秋竹朋子,1.0,1.0,9.90598676523643
心をつかむ,2.0,2.0,9.212839584676484
腹式呼吸,5.0,3.0,8.80737447656832
山路徹,7.0,3.0,8.80737447656832
変身,139.0,98.0,5.321019286565857
ボイストレーニング,4.0,4.0,8.519692404116538
明瞭,2.0,2.0,9.212839584676484
チーフ,18.0,14.0,7.26692943562117
菜々子,1.0,1.0,9.90598676523643
変えよ,12.0,12.0,7.421080115448429
アクセント,52.0,42.0,6.168317146953061
6月13日,21.0,19.0,6.961547786069989
iPhone,2102.0,787.0,3.237758516819026
秋竹,1.0,1.0,9.90598676523643
引き寄せよ,2.0,2.0,9.212839584676484
恐れ入り,2.0,2.0,9.212839584676484
いいね！,68.0,41.0,6.192414698532121
受け取れる,2.0,2.0,9.212839584676484
はいり,5.0,5.0,8.296548852802328
惜しみ,9.0,9.0,7.708762187900209
藍子,3.0,2.0,9.212839584676484
中心的,3.0,3.0,8.80737447656832
ひとしお,9.0,9.0,7.708762187900209
装飾,15.0,12.0,7.421080115448429
突き放さ,1.0,1.0,9.90598676523643
おのずと,7.0,7.0,7.960076616181116
ベージュ,32.0,26.0,6.647890227214948
透ける,10.0,5.0,8.296548852802328
Ｔシャツ,26.0,14.0,7.26692943562117
ぎて,3.0,3.0,8.80737447656832
ローライズ,2.0,2.0,9.212839584676484
タンクトップ,26.0,14.0,7.26692943562117
細心,10.0,10.0,7.603401672242383
割れ目,1.0,1.0,9.90598676523643
見苦しい,8.0,7.0,7.960076616181116
過,13.0,11.0,7.508091492438059
公共の場,6.0,6.0,8.114227296008375
しゃがん,4.0,4.0,8.519692404116538
透けブラ,2.0,2.0,9.212839584676484
しゃがま,1.0,1.0,9.90598676523643
スケスケ,10.0,8.0,7.826545223556593
ファッション性,20.0,17.0,7.072773421180213
半そで,2.0,2.0,9.212839584676484
すばやく,41.0,39.0,6.242425119106783
見せブラ,2.0,2.0,9.212839584676484
控えめ,32.0,30.0,6.504789383574273
ショーツ,8.0,3.0,8.80737447656832
クッキリ,9.0,7.0,7.960076616181116
ハプニング,32.0,26.0,6.647890227214948
無防備,4.0,4.0,8.519692404116538
チラ,7.0,6.0,8.114227296008375
水色,11.0,11.0,7.508091492438059
クールビズ,9.0,8.0,7.826545223556593
公共機関,3.0,3.0,8.80737447656832
誤魔化す,3.0,3.0,8.80737447656832
さやか,1.0,1.0,9.90598676523643
穿く,1.0,1.0,9.90598676523643
屈む,1.0,1.0,9.90598676523643
勝ち目,2.0,2.0,9.212839584676484
問いつめる,2.0,2.0,9.212839584676484
差し上げる,1.0,1.0,9.90598676523643
懸命,7.0,7.0,7.960076616181116
雄二,1.0,1.0,9.90598676523643
毅,2.0,2.0,9.212839584676484
公認,30.0,20.0,6.910254491682439
られれ,18.0,18.0,7.015615007340265
ラブラブメール,1.0,1.0,9.90598676523643
出来心,8.0,8.0,7.826545223556593
見知らぬ,14.0,13.0,7.341037407774893
追え,4.0,4.0,8.519692404116538
歯ブラシ,24.0,10.0,7.603401672242383
晴れる,3.0,3.0,8.80737447656832
ばれ,18.0,16.0,7.133398042996648
カギ,29.0,26.0,6.647890227214948
利代子,1.0,1.0,9.90598676523643
見せれ,5.0,5.0,8.296548852802328
心情,29.0,26.0,6.647890227214948
情,6.0,6.0,8.114227296008375
女物,1.0,1.0,9.90598676523643
ガラケー,38.0,30.0,6.504789383574273
カメラ女子,9.0,6.0,8.114227296008375
ProPix,5.0,4.0,8.519692404116538
乗り換える,17.0,14.0,7.26692943562117
手間取る,3.0,3.0,8.80737447656832
つ折り,2.0,2.0,9.212839584676484
装備,54.0,41.0,6.192414698532121
装い,27.0,26.0,6.647890227214948
プリセット,28.0,20.0,6.910254491682439
ワンセグ,440.0,216.0,4.530708357552264
テンキー,49.0,20.0,6.910254491682439
SoftBank,245.0,76.0,5.575253424950098
レシピサイト,1.0,1.0,9.90598676523643
連射,5.0,5.0,8.296548852802328
カラーライン,2.0,2.0,9.212839584676484
魚眼,2.0,2.0,9.212839584676484
スマホ,1322.0,638.0,3.4476484818916395
HYBRID,3.0,3.0,8.80737447656832
撮れる,82.0,63.0,5.762852038844897
AQUOS_PHONE,561.0,134.0,5.008146965285518
AmebaGG,1.0,1.0,9.90598676523643
納まり,1.0,1.0,9.90598676523643
画像処理,24.0,20.0,6.910254491682439
カンペキ,1.0,1.0,9.90598676523643
顔負け,23.0,22.0,6.814944311878113
ボルドー,4.0,4.0,8.519692404116538
ススッと,1.0,1.0,9.90598676523643
画素,399.0,182.0,4.701980078159634
ミスティブルー,1.0,1.0,9.90598676523643
ブラック,297.0,186.0,4.680240091523228
1610,7.0,5.0,8.296548852802328
タッチパネル,151.0,93.0,5.373387272083173
facebook,43.0,35.0,6.350638703747016
楽々,14.0,13.0,7.341037407774893
機種,1109.0,474.0,3.7447794435413524
文字入力,77.0,52.0,5.954743046655002
CCD,4.0,3.0,8.80737447656832
指先,44.0,27.0,6.6101498992321
007SH,6.0,5.0,8.296548852802328
おサイフケータイ,369.0,191.0,4.653713337189799
エンジン,116.0,81.0,5.51153761056399
東尾理子,11.0,7.0,7.960076616181116
オンパレード,9.0,9.0,7.708762187900209
虚しかっ,1.0,1.0,9.90598676523643
焦点,42.0,37.0,6.295068852592205
失格,35.0,23.0,6.77049254930728
TGP,1.0,1.0,9.90598676523643
異端,1.0,1.0,9.90598676523643
Pregnant,1.0,1.0,9.90598676523643
綴っ,62.0,62.0,5.778852380191338
コメント欄,72.0,64.0,5.747103681876758
選ぼ,16.0,16.0,7.133398042996648
吐き出す,2.0,2.0,9.212839584676484
基礎体温,1.0,1.0,9.90598676523643
800,129.0,91.0,5.3951272587195795
ジレンマ,13.0,13.0,7.341037407774893
妬ましい,1.0,1.0,9.90598676523643
市役所,5.0,4.0,8.519692404116538
投薬,1.0,1.0,9.90598676523643
6月14日,14.0,14.0,7.26692943562117
測り,4.0,4.0,8.519692404116538
3児,1.0,1.0,9.90598676523643
10件,12.0,8.0,7.826545223556593
地方公務員,1.0,1.0,9.90598676523643
烙印,4.0,4.0,8.519692404116538
プロゴルファー,51.0,41.0,6.192414698532121
Get,9.0,7.0,7.960076616181116
石田純一,36.0,16.0,7.133398042996648
つらさ,4.0,4.0,8.519692404116538
人工授精,3.0,2.0,9.212839584676484
Trying,1.0,1.0,9.90598676523643
呼び寄せる,2.0,2.0,9.212839584676484
探し当てる,3.0,3.0,8.80737447656832
既出,5.0,3.0,8.80737447656832
キャッチコピー,28.0,25.0,6.687110940368228
燃え上がる,6.0,6.0,8.114227296008375
ワイキキビーチ,2.0,2.0,9.212839584676484
飛び出す,47.0,42.0,6.168317146953061
チラっと,3.0,3.0,8.80737447656832
指南,31.0,27.0,6.6101498992321
ラッキースポット,1.0,1.0,9.90598676523643
馬の王子様,2.0,2.0,9.212839584676484
第5弾,11.0,9.0,7.708762187900209
ハワイ旅行,3.0,3.0,8.80737447656832
オアシス,12.0,11.0,7.508091492438059
ラニカイビーチ,1.0,1.0,9.90598676523643
ことごとく,9.0,8.0,7.826545223556593
2005,7.0,7.0,7.960076616181116
ジェイソン・シュワルツマン,1.0,1.0,9.90598676523643
解り,3.0,3.0,8.80737447656832
ビジネスマン,84.0,51.0,5.974161132512103
養える,6.0,6.0,8.114227296008375
コインランドリー,2.0,2.0,9.212839584676484
クレア・デインズ,1.0,1.0,9.90598676523643
レイ,9.0,7.0,7.960076616181116
ゴージャス,58.0,41.0,6.192414698532121
せがま,2.0,2.0,9.212839584676484
気付かさ,19.0,18.0,7.015615007340265
ディベート,1.0,1.0,9.90598676523643
Film,22.0,9.0,7.708762187900209
手袋,25.0,16.0,7.133398042996648
稼げる,23.0,15.0,7.197936564134219
LA,37.0,30.0,6.504789383574273
vol.10,9.0,9.0,7.708762187900209
スティーブ・マーティン,1.0,1.0,9.90598676523643
Corporation,19.0,19.0,6.961547786069989
ジェレミー,1.0,1.0,9.90598676523643
ミラベル,1.0,1.0,9.90598676523643
観光,50.0,38.0,6.268400605510044
ツートップ,3.0,3.0,8.80737447656832
コノ,2.0,2.0,9.212839584676484
藤原紀香,8.0,7.0,7.960076616181116
ガン見,1.0,1.0,9.90598676523643
ナイスボディ,1.0,1.0,9.90598676523643
想定内,6.0,6.0,8.114227296008375
ロリータ,7.0,5.0,8.296548852802328
欧米化,1.0,1.0,9.90598676523643
オバ,1.0,1.0,9.90598676523643
カワ,35.0,8.0,7.826545223556593
安全神話,1.0,1.0,9.90598676523643
劣ら,24.0,23.0,6.77049254930728
ハズ,34.0,30.0,6.504789383574273
ヨン様,2.0,2.0,9.212839584676484
沼ガール,1.0,1.0,9.90598676523643
諸問題,1.0,1.0,9.90598676523643
過ぎ去りし日々,1.0,1.0,9.90598676523643
いまさら,22.0,20.0,6.910254491682439
方面,18.0,17.0,7.072773421180213
美味い,3.0,2.0,9.212839584676484
森高,1.0,1.0,9.90598676523643
集まれ,7.0,7.0,7.960076616181116
UK,17.0,11.0,7.508091492438059
言わずもがな,6.0,6.0,8.114227296008375
濫用,2.0,2.0,9.212839584676484
ヤロー,2.0,2.0,9.212839584676484
ちやほや,3.0,3.0,8.80737447656832
姉ちゃん,2.0,2.0,9.212839584676484
夢にも,5.0,5.0,8.296548852802328
沼,4.0,4.0,8.519692404116538
森ガール,5.0,4.0,8.519692404116538
三昧,25.0,21.0,6.861464327513007
せせら笑っ,1.0,1.0,9.90598676523643
シフトチェンジ,8.0,8.0,7.826545223556593
補正,67.0,40.0,6.2171073111224935
垂れる,5.0,5.0,8.296548852802328
出没,20.0,18.0,7.015615007340265
傍観,4.0,4.0,8.519692404116538
イス,19.0,13.0,7.341037407774893
ひらひら,2.0,2.0,9.212839584676484
ゴム長,1.0,1.0,9.90598676523643
指紋,13.0,12.0,7.421080115448429
リタイヤ,2.0,2.0,9.212839584676484
一時停止,18.0,17.0,7.072773421180213
自給自足,4.0,4.0,8.519692404116538
潮干狩り,2.0,2.0,9.212839584676484
熊手,2.0,2.0,9.212839584676484
肌の露出,8.0,7.0,7.960076616181116
けぼり,2.0,2.0,9.212839584676484
キャピキャピ,1.0,1.0,9.90598676523643
何にも,10.0,8.0,7.826545223556593
年季,2.0,2.0,9.212839584676484
アサリ,3.0,3.0,8.80737447656832
散らばっ,6.0,6.0,8.114227296008375
狩り場,4.0,2.0,9.212839584676484
潮干,1.0,1.0,9.90598676523643
ガリガリ,8.0,7.0,7.960076616181116
也,2.0,2.0,9.212839584676484
じゃい,1.0,1.0,9.90598676523643
流血,6.0,6.0,8.114227296008375
お巡りさん,5.0,3.0,8.80737447656832
イワガキ,1.0,1.0,9.90598676523643
罰金,13.0,12.0,7.421080115448429
獲る,25.0,23.0,6.77049254930728
パトカー,7.0,4.0,8.519692404116538
派遣切り,4.0,4.0,8.519692404116538
クーラーボックス,1.0,1.0,9.90598676523643
武装,8.0,4.0,8.519692404116538
サンバイザー,34.0,11.0,7.508091492438059
減点,3.0,3.0,8.80737447656832
払,1.0,1.0,9.90598676523643
長袖,6.0,5.0,8.296548852802328
免許証,4.0,3.0,8.80737447656832
カフェラテ,5.0,3.0,8.80737447656832
いっさい,6.0,6.0,8.114227296008375
開眼,3.0,3.0,8.80737447656832
内もも,3.0,2.0,9.212839584676484
P,476.0,148.0,4.908774491472315
しだか,1.0,1.0,9.90598676523643
発売中,53.0,37.0,6.295068852592205
パーツ,150.0,89.0,5.41735039550429
一大,40.0,38.0,6.268400605510044
フェザー,4.0,4.0,8.519692404116538
未解明,1.0,1.0,9.90598676523643
イッ,6.0,4.0,8.519692404116538
浅い,15.0,13.0,7.341037407774893
探検,8.0,5.0,8.296548852802328
触る,18.0,18.0,7.015615007340265
芝居,52.0,36.0,6.322467826780319
もみ,11.0,6.0,8.114227296008375
性感,1.0,1.0,9.90598676523643
発生学,1.0,1.0,9.90598676523643
まぎらわす,1.0,1.0,9.90598676523643
♪●,4.0,4.0,8.519692404116538
突か,5.0,5.0,8.296548852802328
密集,2.0,2.0,9.212839584676484
Gスポット,1.0,1.0,9.90598676523643
用語,30.0,15.0,7.197936564134219
しだい,6.0,6.0,8.114227296008375
泌尿器,1.0,1.0,9.90598676523643
きょく,1.0,1.0,9.90598676523643
！！！！！！_,1.0,1.0,9.90598676523643
ポルチオ,1.0,1.0,9.90598676523643
しだく,1.0,1.0,9.90598676523643
クリトリス,1.0,1.0,9.90598676523643
探し出し,12.0,12.0,7.421080115448429
触ら,20.0,18.0,7.015615007340265
性感帯,1.0,1.0,9.90598676523643
けっ,2.0,2.0,9.212839584676484
任せる,8.0,7.0,7.960076616181116
神奈川,11.0,10.0,7.603401672242383
茨城,14.0,11.0,7.508091492438059
3.11,29.0,23.0,6.77049254930728
改める,4.0,4.0,8.519692404116538
千葉,33.0,25.0,6.687110940368228
この国,12.0,11.0,7.508091492438059
年金,30.0,17.0,7.072773421180213
雇用形態,3.0,3.0,8.80737447656832
岩手,12.0,10.0,7.603401672242383
頭文字,4.0,4.0,8.519692404116538
帰宅難民,2.0,2.0,9.212839584676484
リスク管理,4.0,4.0,8.519692404116538
ネット調査,1.0,1.0,9.90598676523643
余り,19.0,19.0,6.961547786069989
風靡,9.0,9.0,7.708762187900209
顕著,19.0,19.0,6.961547786069989
大災害,4.0,4.0,8.519692404116538
アクサ生命,3.0,2.0,9.212839584676484
備える,84.0,69.0,5.67188026063917
遭わ,4.0,3.0,8.80737447656832
埼玉,23.0,22.0,6.814944311878113
御,19.0,14.0,7.26692943562117
あたり前,1.0,1.0,9.90598676523643
急変,9.0,8.0,7.826545223556593
電気代,21.0,16.0,7.133398042996648
福島,84.0,42.0,6.168317146953061
リスクマネジメント,2.0,2.0,9.212839584676484
17位,3.0,3.0,8.80737447656832
保険料,5.0,4.0,8.519692404116538
光熱費,8.0,7.0,7.960076616181116
一世,8.0,8.0,7.826545223556593
出口,25.0,20.0,6.910254491682439
酸,8.0,5.0,8.296548852802328
乗りこなす,1.0,1.0,9.90598676523643
低脂肪,1.0,1.0,9.90598676523643
有害物質,7.0,6.0,8.114227296008375
微生物,3.0,3.0,8.80737447656832
63歳,6.0,6.0,8.114227296008375
現代社会,20.0,18.0,7.015615007340265
ヨーグルトダノンビオ,1.0,1.0,9.90598676523643
とり方,2.0,2.0,9.212839584676484
思い返し,7.0,7.0,7.960076616181116
181,5.0,5.0,8.296548852802328
腸管,2.0,2.0,9.212839584676484
あらら,2.0,2.0,9.212839584676484
溜め込む,1.0,1.0,9.90598676523643
13種,2.0,2.0,9.212839584676484
デトックス,26.0,18.0,7.015615007340265
人体,22.0,18.0,7.015615007340265
弱点,35.0,29.0,6.538690935249955
181人,1.0,1.0,9.90598676523643
酸性,5.0,4.0,8.519692404116538
怠っ,11.0,11.0,7.508091492438059
遠野物語,8.0,7.0,7.960076616181116
食べて、祈って、恋をして,6.0,6.0,8.114227296008375
講釈,1.0,1.0,9.90598676523643
仕向ける,1.0,1.0,9.90598676523643
ウットリ,16.0,11.0,7.508091492438059
うるさ,1.0,1.0,9.90598676523643
従順,2.0,2.0,9.212839584676484
vol.11,13.0,13.0,7.341037407774893
慎ましやか,1.0,1.0,9.90598676523643
裏方,4.0,4.0,8.519692404116538
記,60.0,20.0,6.910254491682439
羽根井とうこ,1.0,1.0,9.90598676523643
うっとり,30.0,28.0,6.573782255061225
結婚したい女,5.0,5.0,8.296548852802328
役目,20.0,20.0,6.910254491682439
振りかざす,1.0,1.0,9.90598676523643
すさん,15.0,3.0,8.80737447656832
ダイビング,6.0,4.0,8.519692404116538
ヤツラ,2.0,2.0,9.212839584676484
仕切っ,3.0,3.0,8.80737447656832
女子アナ,45.0,26.0,6.647890227214948
キスシーン,17.0,14.0,7.26692943562117
実業之日本社,9.0,4.0,8.519692404116538
妻子,8.0,8.0,7.826545223556593
学費,16.0,8.0,7.826545223556593
しぼん,2.0,2.0,9.212839584676484
扶養,7.0,6.0,8.114227296008375
かねてから,16.0,16.0,7.133398042996648
格差問題,6.0,6.0,8.114227296008375
出生動向基本調査,11.0,9.0,7.708762187900209
13回,10.0,9.0,7.708762187900209
義弟,4.0,3.0,8.80737447656832
つかい,5.0,5.0,8.296548852802328
養育費,26.0,12.0,7.421080115448429
申し分,14.0,14.0,7.26692943562117
悩ましき,6.0,6.0,8.114227296008375
激減,15.0,14.0,7.26692943562117
6月3日,12.0,11.0,7.508091492438059
ナナ,2.0,2.0,9.212839584676484
語りあっ,1.0,1.0,9.90598676523643
着実,44.0,37.0,6.295068852592205
当たりまえ,1.0,1.0,9.90598676523643
ランクづけ,6.0,6.0,8.114227296008375
ファンサイト,1.0,1.0,9.90598676523643
登山,5.0,5.0,8.296548852802328
ライブレポート,1.0,1.0,9.90598676523643
北海道,101.0,53.0,5.935694851684307
チケット,159.0,96.0,5.341638573768593
武道,6.0,4.0,8.519692404116538
味の素スタジアム,1.0,1.0,9.90598676523643
始めて,4.0,4.0,8.519692404116538
あっという間,7.0,7.0,7.960076616181116
アサコ,6.0,5.0,8.296548852802328
B'z,3.0,3.0,8.80737447656832
スタンディング,2.0,2.0,9.212839584676484
指定,303.0,211.0,4.554128631760363
+,248.0,184.0,4.691051007627443
夏フェス,23.0,7.0,7.960076616181116
ピープル,9.0,9.0,7.708762187900209
メディカル,4.0,4.0,8.519692404116538
リグナン,1.0,1.0,9.90598676523643
プチプチ,4.0,3.0,8.80737447656832
防ぎ,21.0,21.0,6.861464327513007
ビタミンＥ,1.0,1.0,9.90598676523643
コレステロール,5.0,4.0,8.519692404116538
挽い,4.0,4.0,8.519692404116538
ゴボウ,2.0,2.0,9.212839584676484
ポタージュ,3.0,3.0,8.80737447656832
ヒラリー・スワンク,3.0,3.0,8.80737447656832
植物性,9.0,8.0,7.826545223556593
80m,2.0,2.0,9.212839584676484
必須脂肪酸,1.0,1.0,9.90598676523643
100g,14.0,11.0,7.508091492438059
加熱,22.0,20.0,6.910254491682439
兆し,10.0,10.0,7.603401672242383
炊く,11.0,6.0,8.114227296008375
混ぜ,47.0,34.0,6.379626240620268
美的,12.0,9.0,7.708762187900209
オスカー,61.0,34.0,6.379626240620268
2杯,4.0,3.0,8.80737447656832
オリーブオイル,24.0,13.0,7.341037407774893
Good,11.0,10.0,7.603401672242383
現存,3.0,3.0,8.80737447656832
込ん,62.0,52.0,5.954743046655002
亜麻色の髪の乙女,1.0,1.0,9.90598676523643
草丈,1.0,1.0,9.90598676523643
水溶性,1.0,1.0,9.90598676523643
ジェニファー・ロペス,4.0,4.0,8.519692404116538
たまら,7.0,6.0,8.114227296008375
100倍,12.0,9.0,7.708762187900209
食料,10.0,10.0,7.603401672242383
種子,1.0,1.0,9.90598676523643
雑穀,5.0,4.0,8.519692404116538
亜麻,1.0,1.0,9.90598676523643
廃物,10.0,7.0,7.960076616181116
脂肪酸,4.0,3.0,8.80737447656832
大さじ,15.0,10.0,7.603401672242383
2.8g,1.0,1.0,9.90598676523643
トップクラス,17.0,17.0,7.072773421180213
ひょろっと,1.0,1.0,9.90598676523643
オイル,70.0,39.0,6.242425119106783
粉末,6.0,6.0,8.114227296008375
古代エジプト,3.0,3.0,8.80737447656832
エストロゲン,5.0,3.0,8.80737447656832
α,43.0,28.0,6.573782255061225
リノレン酸,1.0,1.0,9.90598676523643
屋形船,3.0,3.0,8.80737447656832
50件,2.0,2.0,9.212839584676484
婚約指輪,22.0,9.0,7.708762187900209
話しかけ,40.0,35.0,6.350638703747016
イベント中,3.0,3.0,8.80737447656832
よしもと,6.0,6.0,8.114227296008375
清き,3.0,3.0,8.80737447656832
プラネタリウム,16.0,8.0,7.826545223556593
フットサル,12.0,10.0,7.603401672242383
鏑木,1.0,1.0,9.90598676523643
パーソナルカラー,5.0,3.0,8.80737447656832
バーベキュー,22.0,17.0,7.072773421180213
高かっ,34.0,33.0,6.4094792037699495
まったり,27.0,20.0,6.910254491682439
うさぎカフェ,3.0,2.0,9.212839584676484
受付,186.0,149.0,4.90204045929097
関し,2.0,2.0,9.212839584676484
飲食,27.0,17.0,7.072773421180213
元通り,2.0,2.0,9.212839584676484
SEEN,1.0,1.0,9.90598676523643
傾向と対策,2.0,2.0,9.212839584676484
ネコンカツ,1.0,1.0,9.90598676523643
お寺,19.0,14.0,7.26692943562117
割と,18.0,15.0,7.197936564134219
仲介,7.0,3.0,8.80737447656832
９月,43.0,36.0,6.322467826780319
かいい,3.0,3.0,8.80737447656832
迎えよ,5.0,5.0,8.296548852802328
グループ交際,2.0,2.0,9.212839584676484
注ぎ,37.0,21.0,6.861464327513007
帰り際,5.0,5.0,8.296548852802328
悔やま,11.0,7.0,7.960076616181116
恋しく,8.0,7.0,7.960076616181116
微笑ましい,8.0,8.0,7.826545223556593
盗ん,26.0,22.0,6.814944311878113
暗く,34.0,28.0,6.573782255061225
コ上,3.0,2.0,9.212839584676484
無償,69.0,56.0,5.88063507450128
厚かましい,3.0,3.0,8.80737447656832
バカ女,1.0,1.0,9.90598676523643
ベンチ,54.0,35.0,6.350638703747016
向き合える,3.0,3.0,8.80737447656832
なまち,1.0,1.0,9.90598676523643
こない,6.0,6.0,8.114227296008375
朝練,2.0,2.0,9.212839584676484
ムリ,24.0,19.0,6.961547786069989
タイムスリップ,12.0,10.0,7.603401672242383
!？」,6.0,6.0,8.114227296008375
蹴っ,18.0,14.0,7.26692943562117
まきちらさ,1.0,1.0,9.90598676523643
カップ麺,6.0,6.0,8.114227296008375
行列,62.0,50.0,5.993963759808283
女化,1.0,1.0,9.90598676523643
蹴る,8.0,7.0,7.960076616181116
無表情,14.0,11.0,7.508091492438059
毒,16.0,10.0,7.603401672242383
乱暴,8.0,8.0,7.826545223556593
山盛り,8.0,5.0,8.296548852802328
起伏,1.0,1.0,9.90598676523643
列,155.0,89.0,5.41735039550429
破壊,65.0,55.0,5.898653580003958
着こなす,13.0,12.0,7.421080115448429
スーパーマーケット,8.0,5.0,8.296548852802328
恵津子,1.0,1.0,9.90598676523643
